what,kind,bundleId,bundleVersion,description,time
stopped,bundle,oracle.eclipse.tools.coherence.ui,3.1.0.201007221419,"oracle.eclipse.tools.coherence.ui",1376161202604
stopped,bundle,oracle.eclipse.tools.coherence,3.1.0.201007221419,"oracle.eclipse.tools.coherence",1376161202604
stopped,bundle,oracle.eclipse.tools.spring,3.1.0.201007221419,"oracle.eclipse.tools.spring",1376161202604
stopped,bundle,oracle.eclipse.tools.weblogic.scripting.ui,3.1.0.201007221419,"oracle.eclipse.tools.weblogic.scripting.ui",1376161202604
stopped,bundle,oracle.eclipse.tools.weblogic.scripting,3.1.0.201007221419,"oracle.eclipse.tools.weblogic.scripting",1376161202604
stopped,bundle,oracle.eclipse.tools.weblogic.ui,3.1.0.201007221419,"oracle.eclipse.tools.weblogic.ui",1376161202604
stopped,bundle,oracle.eclipse.tools.webservices,3.1.0.201007221419,"oracle.eclipse.tools.webservices",1376161202604
stopped,bundle,oracle.eclipse.tools.weblogic,3.1.0.201007221419,"oracle.eclipse.tools.weblogic",1376161202604
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1376161202604
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.1.v201101112207,"org.eclipse.jst.jsf.facesconfig.ui",1376161202604
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201110061050,"org.eclipse.jst.jsf.ui",1376161202604
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.2.v201101211220-p002,"org.eclipse.jst.pagedesigner",1376161202604
stopped,bundle,org.eclipse.jst.jsf.core,1.3.5.v201110061050,"org.eclipse.jst.jsf.core",1376161202604
stopped,bundle,org.eclipse.jst.jsf.facesconfig,1.2.1.v20100906,"org.eclipse.jst.jsf.facesconfig",1376161202604
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1376161202604
stopped,bundle,org.eclipse.hyades.probekit.ui,4.1.600.v201005221043,"org.eclipse.hyades.probekit.ui",1376161202604
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201007080903,"org.eclipse.datatools.connectivity.apache.derby.ui",1376161202604
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.hsqldb.ui",1376161202604
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201006242214,"org.eclipse.datatools.enablement.ingres.ui",1376161202604
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite.ui",1376161202604
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1376161202604
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111150,"org.eclipse.datatools.enablement.sybase.asa.ui",1376161202604
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1376161202604
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090458,"org.eclipse.datatools.enablement.sybase.ui",1376161202604
stopped,bundle,oracle.eclipse.tools.database.ui,3.1.0.201007221419,"oracle.eclipse.tools.database.ui",1376161202604
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.0.v201005250945,"org.eclipse.datatools.sqltools.data.ui",1376161202604
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v201009280455,"org.eclipse.datatools.connectivity.sqm.server.ui",1376161202604
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1376161202604
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.502.v201101121843,"org.eclipse.jst.ejb.ui",1376161202604
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.406.v201109140400,"org.eclipse.jst.servlet.ui",1376161202604
stopped,bundle,org.eclipse.jst.jee.ui,1.0.305.v201105110300,"org.eclipse.jst.jee.ui",1376161202604
